user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,state_as_of_ts,first_seen_ts,last_seen_ts,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_primary_censored_since_last_fcc_change,cum_primary_ok_since_last_fcc_change,cum_primary_large_gap_since_last_fcc_change,cum_primary_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_strict_censored_since_last_fcc_change,cum_strict_ok_since_last_fcc_change,cum_strict_large_gap_since_last_fcc_change,cum_strict_response_since_last_fcc_change,cum_expected_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_log_p_all_no_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,cluster_action_hint,window_label,stateful_label,recommended_action,alert_fired,consecutive_windows_opportunity_no_response,primary_evidence,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
LAPTOP-0JJ03K9D_rgibson,2024-02-12,2024-01-13 23:59:59.999999999,2024-02-12 23:59:59.999999999,408,28.105,0.5,7.741,63.55,23,10,3,0,0,0,0,False,WINDOW_QUALITY_OK,12.0,13.0,1.0,1.067,0.9848,0.0058,0.0152,42.0,90.0,48.0,71.0,85.0,89.0,0.0,0.0,0.6519,0.0,0.0,10,12,5,92600.0,92590.0,92590.0,92600.0,10.0,1,0,0.0,,,102.88,102.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-02-12 23:59:59.999999999,2023-05-15 14:13:48,2024-02-12 14:20:57,92690.0,2023-05-15 14:13:48,2.0,273.407,11.0,0,0,0,3,0,0,0,0,2,0,0.0,0,0.0,-0.0,3,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=273.407, cyc_since=11.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-38PBJKV3_Dan,2026-05-28,2026-04-28 23:59:59.999999999,2026-05-28 23:59:59.999999999,445,29.171,0.5,0.501,112.061,19,18,4,0,0,0,0,False,WINDOW_QUALITY_OK,111.0,118.0,7.0,7.199,0.8409,0.0829,0.1591,30.0,81.0,51.0,49.0,77.0,80.0,0.0,0.0,0.0068,0.0,0.0,62,91,31,84600.0,84540.0,84540.0,84600.0,60.0,6,0,0.0,,,93.99,93.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-05-28 23:59:59.999999999,2023-05-17 09:40:30,2026-05-28 10:35:08,84800.0,2025-09-22 11:02:10,88.0,248.54,30.0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,-0.0,3,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=248.54, cyc_since=30.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-A9PSKJU9_panjun1,2026-05-20,2026-04-20 23:59:59.999999999,2026-05-20 23:59:59.999999999,563,29.206,0.5,4.9,36.701,27,16,5,0,0,0,0,False,WINDOW_QUALITY_OK,98.0,119.0,21.0,21.571,0.6143,0.2875,0.3857,1.0,100.0,99.0,17.1,90.0,100.0,0.0084,0.042,0.5891,0.4824,0.442,103,142,52,58820.0,56660.0,53950.0,58820.0,4870.0,30,10,3570.0,2026-05-19 11:37:20,118.0,101.41,97.69,3,9,1,0,12,3,8,1,0,11,2,5,1,0,7,1.5609,2,1,3,0.084148,1.075,0.17805,0.22184,2026-05-20 23:59:59.999999999,2025-12-10 08:48:23,2026-05-20 14:35:17,56670.0,2026-05-19 11:37:20,118.0,1.516,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=1.516, cyc_since=1.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=1.075, expected=1.561, observed=2, n_ok_opp=3, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-C1EEVLRC_86138,2024-05-22,2024-04-22 23:59:59.999999999,2024-05-22 23:59:59.999999999,551,29.193,0.5,4.31,110.203,24,10,3,0,0,0,0,False,WINDOW_QUALITY_OK,30.0,50.0,20.0,20.553,0.3908,0.2417,0.6092,1.0,100.0,99.0,10.0,63.0,100.0,0.0333,0.0985,0.3623,0.2516,0.1932,103,128,52,60150.0,57560.0,56100.0,60150.0,4050.0,25,5,3210.0,2024-05-13 21:29:24,46.0,105.47,100.93,8,8,3,0,16,3,6,1,0,9,2,6,1,0,8,3.9734,5,3,8,0.003952,2.4032,0.0777,0.09397,2024-05-22 23:59:59.999999999,2024-03-26 10:39:57,2024-05-22 13:30:48,57610.0,2024-05-13 21:29:24,46.0,9.105,4.0,1,0,1,1,0,1,0,1,0,0,0.386,0,-0.48779,0.2118,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=9.105, cyc_since=4.0, cum_primary_no_response=1, cum_strict_no_response=1, cum_anom=0.212, win_anom=2.403, expected=3.973, observed=5, n_ok_opp=8, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-J9M9N0H9_X9-14,2025-06-05,2025-05-06 23:59:59.999999999,2025-06-05 23:59:59.999999999,199,28.505,0.5,15.44,122.608,22,12,5,0,0,0,0,False,WINDOW_QUALITY_OK,16.0,20.0,4.0,4.21,0.6029,0.1295,0.3971,2.0,100.0,98.0,33.6,96.0,100.0,0.0255,0.0331,0.7859,0.743,0.5507,39,54,20,54970.0,54920.0,54920.0,54970.0,50.0,4,0,0.0,,,99.76,99.67,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,2025-06-05 23:59:59.999999999,2025-01-13 15:47:37,2025-06-05 20:53:47,55130.0,2025-01-13 15:47:37,0.0,143.342,20.0,0,0,0,2,0,0,0,0,2,0,0.0,0,0.0,-0.0,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=143.342, cyc_since=20.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-JHPGK11C_NL1SKU6SIT1LR,2026-01-20,2025-12-21 23:59:59.999999999,2026-01-20 23:59:59.999999999,1730,13.941,0.04,0.5,152.258,2,1,1,0,0,0,0,False,WINDOW_QUALITY_OK,9.0,11.0,2.0,4.304,0.8013,0.0326,0.1987,2.0,100.0,98.0,49.0,98.0,100.0,0.0191,0.0326,0.8431,0.8071,0.7862,9,13,5,56900.0,56870.0,56870.0,56900.0,30.0,2,0,0.0,,,98.1,98.05,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0.386,0,1,1,0.613982,0.2118,0.61968,0.7697,2026-01-20 23:59:59.999999999,2026-01-06 18:04:00,2026-01-20 16:38:51,56900.0,2026-01-06 18:04:00,9.0,14.247,2.0,1,0,1,0,0,1,0,1,0,0,0.386,0,-0.48779,0.2118,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_OPPORTUNITY_NO_RESPONSE,STATEFUL_WATCH,ACTION_WATCH,False,8,"days_since_fcc=14.247, cyc_since=2.0, cum_primary_no_response=1, cum_strict_no_response=1, cum_anom=0.212, win_anom=0.212, expected=0.386, observed=0, n_ok_opp=1, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-Q6HOEUNN_tyler,2024-06-25,2024-05-26 23:59:59.999999999,2024-06-25 23:59:59.999999999,177,28.079,0.5,10.921,129.848,22,7,4,0,0,0,0,False,WINDOW_QUALITY_OK,64.0,71.0,7.0,7.479,0.576,0.1563,0.424,17.0,100.0,83.0,22.4,94.0,100.0,0.0,0.033,0.6874,0.6011,0.4706,31,43,16,50280.0,50280.0,50280.0,50280.0,0.0,0,0,0.0,,,88.13,88.13,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0.386,0,1,1,0.613982,0.2118,0.61968,0.7697,2024-06-25 23:59:59.999999999,2023-05-02 09:13:46,2024-06-25 10:27:13,50310.0,2024-02-06 09:19:36,47.0,140.611,24.0,1,0,1,6,0,0,0,0,3,0,0.386,0,-0.48779,0.2118,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_OPPORTUNITY_NO_RESPONSE,STATEFUL_WATCH,ACTION_WATCH,False,24,"days_since_fcc=140.611, cyc_since=24.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.212, win_anom=0.212, expected=0.386, observed=0, n_ok_opp=1, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-RCQD7R5B_kazuk,2024-01-29,2023-12-30 23:59:59.999999999,2024-01-29 23:59:59.999999999,689,29.671,0.5,2.995,66.147,13,6,4,0,0,0,0,False,WINDOW_QUALITY_OK,89.0,105.0,16.0,16.178,0.708,0.1764,0.292,2.0,100.0,98.0,15.0,98.0,100.0,0.0164,0.0384,0.7234,0.6741,0.5958,65,107,33,52320.0,50510.0,50140.0,53920.0,3780.0,51,38,2980.0,2024-01-29 16:38:28,105.0,91.79,88.61,9,2,1,0,11,7,3,0,0,10,6,3,0,0,9,8.2834,8,1,9,0.0,12.0,0.00235,0.0,2024-01-29 23:59:59.999999999,2023-02-17 04:28:14,2024-01-29 16:51:46,50520.0,2024-01-29 16:38:28,105.0,0.307,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=0.307, cyc_since=0.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=12.0, expected=8.283, observed=8, n_ok_opp=9, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-S8IHCLL8_x1,2026-05-22,2026-04-22 23:59:59.999999999,2026-05-22 23:59:59.999999999,86,18.33,0.5,17.29,149.165,10,8,4,0,0,0,0,False,WINDOW_QUALITY_OK,40.0,42.0,2.0,3.273,0.8211,0.1065,0.1789,16.0,80.0,64.0,28.5,79.0,80.0,0.0,0.003,0.0,0.0,0.0,16,19,8,48720.0,48700.0,48700.0,48720.0,20.0,2,0,0.0,,,85.43,85.39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-05-22 23:59:59.999999999,2025-01-13 11:27:43,2026-05-22 19:58:36,49020.0,2025-03-23 16:47:48,14.0,425.3,28.0,0,0,0,15,0,0,0,0,0,0,0.0,0,0.0,-0.0,3,AC_BOUND,gauge_reset_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=425.3, cyc_since=28.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-STAV4QJC_PQM,2023-12-28,2023-11-28 23:59:59.999999999,2023-12-28 23:59:59.999999999,369,29.267,0.5,5.742,93.33,18,8,5,0,0,0,0,False,WINDOW_QUALITY_OK,130.0,145.0,15.0,15.376,0.4354,0.2733,0.5646,1.0,100.0,99.0,22.0,81.0,100.0,0.0581,0.0735,0.5085,0.3928,0.2705,93,128,47,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,1,2,1,0,3,1,2,1,0,3,0,3,0,0,3,0.0744,0,1,1,0.925581,0.0336,0.90073,0.97843,2023-12-28 23:59:59.999999999,2023-03-05 21:06:10,2023-12-28 08:46:33,57570.0,2023-03-05 21:06:10,25.0,298.121,120.0,1,0,1,7,0,0,0,0,5,0,0.0744,0,-0.07733,0.0336,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_OPPORTUNITY_NO_RESPONSE,STATEFUL_WATCH,ACTION_WATCH,False,25,"days_since_fcc=298.121, cyc_since=120.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.034, win_anom=0.034, expected=0.074, observed=0, n_ok_opp=1, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-TH5V7J86_CQE_Test,2023-10-23,2023-09-23 23:59:59.999999999,2023-10-23 23:59:59.999999999,326,28.032,0.5,5.147,120.373,14,10,5,0,0,0,0,False,WINDOW_QUALITY_OK,395.0,402.0,7.0,7.492,0.7282,0.1481,0.2718,9.0,100.0,91.0,23.25,98.0,100.0,0.0004,0.006,0.7509,0.7159,0.66,87,102,44,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,0,3,0,0,3,0,2,0,0,2,0,1,0,0,1,0.0,0,0,0,,0.0,,,2023-10-23 23:59:59.999999999,2023-05-19 09:42:35,2023-10-23 09:32:19,56990.0,2023-05-19 09:42:35,337.0,157.595,65.0,8,0,8,18,0,1,0,1,13,0,0.3296,0,-0.33657,0.1462,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=157.595, cyc_since=65.0, cum_primary_no_response=8, cum_strict_no_response=1, cum_anom=0.146, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-UQQQG0S3_ThinkPad,2025-07-30,2025-06-30 23:59:59.999999999,2025-07-30 23:59:59.999999999,1124,29.338,0.5,0.5,48.217,8,5,2,0,0,0,0,False,WINDOW_QUALITY_OK,22.0,32.0,10.0,10.226,0.8839,0.0379,0.1161,2.0,80.0,78.0,39.0,78.0,79.85,0.0102,0.0166,0.0,0.0,0.0,76,101,38,55490.0,55380.0,55380.0,55490.0,110.0,10,0,0.0,,,97.3,97.11,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0.6196,0,2,2,0.47057,0.3274,0.48433,0.60642,2025-07-30 23:59:59.999999999,2024-12-02 08:22:35,2025-07-30 08:35:38,55610.0,2025-04-01 12:50:58,12.0,120.465,20.0,2,0,2,3,0,0,0,0,0,0,0.6196,0,-0.75381,0.3274,5,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_OPPORTUNITY_NO_RESPONSE,STATEFUL_WATCH,ACTION_WATCH,False,21,"days_since_fcc=120.465, cyc_since=20.0, cum_primary_no_response=2, cum_strict_no_response=0, cum_anom=0.327, win_anom=0.327, expected=0.62, observed=0, n_ok_opp=2, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-VHFOHP1Q_Neal,2026-04-24,2026-03-25 23:59:59.999999999,2026-04-24 23:59:59.999999999,1067,29.377,0.5,0.5,63.799,7,6,3,0,0,0,0,False,WINDOW_QUALITY_OK,43.0,47.0,4.0,4.085,0.9488,0.0237,0.0512,45.0,100.0,55.0,89.0,100.0,100.0,0.0,0.0,0.9739,0.9569,0.9324,52,82,26,50290.0,50230.0,50230.0,50290.0,60.0,4,0,0.0,,,91.94,91.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-04-24 23:59:59.999999999,2025-07-08 00:39:06,2026-04-24 09:23:22,50590.0,2025-11-11 09:41:12,24.0,164.596,23.0,1,0,1,1,0,0,0,0,1,0,0.386,0,-0.48779,0.2118,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=164.596, cyc_since=23.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.212, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LIUHY24-X1C8_Miss_Ling,2025-07-23,2025-06-23 23:59:59.999999999,2025-07-23 23:59:59.999999999,137,29.033,0.5,21.687,261.72,14,13,6,0,0,0,0,False,WINDOW_QUALITY_OK,129.0,134.0,5.0,5.167,0.7137,0.2199,0.2863,7.0,100.0,93.0,29.0,97.0,100.0,0.0229,0.0308,0.673,0.6277,0.5962,28,34,15,50990.0,50990.0,50990.0,50990.0,0.0,0,0,0.0,,,99.98,99.98,0,2,0,0,2,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,2025-07-23 23:59:59.999999999,2023-09-06 09:57:58,2025-07-23 16:43:11,50990.0,2023-09-06 11:27:35,76.0,686.523,58.0,0,0,0,14,0,0,0,0,6,0,0.0,0,0.0,-0.0,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=686.523, cyc_since=58.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LOEBACHJ-4SMBAL_X13_2-1,2025-03-21,2025-02-19 23:59:59.999999999,2025-03-21 23:59:59.999999999,1318,29.43,0.5,0.5,22.399,5,1,0,0,0,0,0,False,WINDOW_QUALITY_OK,41.0,45.0,4.0,4.077,0.9001,0.2264,0.0999,50.0,100.0,50.0,78.0,97.0,100.0,0.0,0.0,0.8715,0.8438,0.7089,116,149,58,52460.0,52400.0,52400.0,52460.0,60.0,4,0,0.0,,,95.9,95.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2025-03-21 23:59:59.999999999,2024-04-05 14:29:01,2025-03-21 10:31:24,53050.0,2024-04-05 14:29:01,3.0,350.397,42.0,1,0,1,0,0,1,0,1,0,0,0.3077,0,-0.36772,0.1597,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=350.397, cyc_since=42.0, cum_primary_no_response=1, cum_strict_no_response=1, cum_anom=0.16, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LOEBACHJ-4SMBAL_loebachj,2025-03-14,2025-02-12 23:59:59.999999999,2025-03-14 23:59:59.999999999,1451,29.596,0.5,0.5,4.396,0,0,0,0,0,0,0,False,WINDOW_QUALITY_OK,40.0,44.0,4.0,4.055,0.9169,0.2733,0.0831,50.0,100.0,50.0,78.0,97.0,100.0,0.0,0.0,0.8805,0.8622,0.6361,116,152,58,52480.0,52420.0,52420.0,52480.0,60.0,4,0,0.0,,,95.94,95.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2025-03-14 23:59:59.999999999,2024-04-05 14:29:01,2025-03-14 14:36:08,53050.0,2024-04-05 14:29:01,3.0,343.397,41.0,1,0,1,0,0,1,0,1,0,0,0.3077,0,-0.36772,0.1597,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=343.397, cyc_since=41.0, cum_primary_no_response=1, cum_strict_no_response=1, cum_anom=0.16, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
MARUICHIT-CRC21_MARUICHIT,2026-05-20,2026-04-20 23:59:59.999999999,2026-05-20 23:59:59.999999999,175,27.979,0.5,1.481,230.756,8,8,5,0,0,0,0,False,WINDOW_QUALITY_OK,149.0,152.0,3.0,3.217,0.866,0.2657,0.134,0.0,100.0,100.0,40.7,97.0,100.0,0.0058,0.0115,0.8632,0.8312,0.6891,18,43,9,50680.0,50680.0,50680.0,50680.0,0.0,0,0,0.0,,,88.91,88.91,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,2026-05-20 23:59:59.999999999,2023-02-09 12:07:55,2026-05-20 09:48:24,50680.0,2024-09-09 22:56:17,99.0,618.044,53.0,1,0,1,3,0,0,0,0,3,0,0.2,0,-0.22314,0.0969,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=618.044, cyc_since=53.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.097, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
MBHAVSAR-3R8CWY_mbhavsar,2025-01-30,2024-12-31 23:59:59.999999999,2025-01-30 23:59:59.999999999,201,21.039,0.5,8.916,109.17,11,7,5,0,0,0,0,False,WINDOW_QUALITY_OK,596.0,608.0,12.0,17.111,0.4818,0.2977,0.5182,1.0,100.0,99.0,13.0,87.0,100.0,0.045,0.0908,0.5243,0.4321,0.2937,61,79,31,43920.0,43920.0,43920.0,43920.0,0.0,0,0,0.0,,,77.05,77.05,3,3,3,2,8,2,3,2,0,5,0,2,0,1,3,0.19,0,3,3,0.821406,0.0854,0.76407,0.90724,2025-01-30 23:59:59.999999999,2023-02-07 08:14:34,2025-01-30 16:12:07,43920.0,2024-10-15 16:21:36,551.0,107.318,57.0,9,2,11,16,0,1,1,2,10,0,0.4372,0,-0.44916,0.1951,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_OPPORTUNITY_NO_RESPONSE,STATEFUL_WATCH,ACTION_WATCH,False,14,"days_since_fcc=107.318, cyc_since=57.0, cum_primary_no_response=9, cum_strict_no_response=1, cum_anom=0.195, win_anom=0.085, expected=0.19, observed=0, n_ok_opp=3, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
MBUT-PF3DMVFZ_mbutt,2026-05-28,2026-04-28 23:59:59.999999999,2026-05-28 23:59:59.999999999,584,29.336,0.5,4.787,73.367,25,8,3,0,0,0,0,False,WINDOW_QUALITY_OK,27.0,58.0,31.0,31.702,0.4078,0.1959,0.5922,1.0,100.0,99.0,7.0,62.0,100.0,0.0943,0.1596,0.372,0.3083,0.2776,73,101,37,53500.0,51200.0,48980.0,54070.0,5090.0,44,14,2490.0,2026-05-28 05:29:43,57.0,101.9,97.52,9,8,1,4,21,8,8,1,3,19,6,7,1,2,15,5.6031,8,1,9,0.0001,4.0008,0.02388,0.02121,2026-05-28 23:59:59.999999999,2026-04-16 10:58:39,2026-05-28 11:04:45,51210.0,2026-05-28 05:29:43,57.0,0.771,1.0,0,1,1,0,0,0,1,1,0,0,0.0,0,0.0,-0.0,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=0.771, cyc_since=1.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=4.001, expected=5.603, observed=8, n_ok_opp=9, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
