user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
NMMILLER-577H4Q_nmmiller,2026-01-20,2025-12-21 23:59:59.999999999,2026-01-20 23:59:59.999999999,44,14.906,0.5,20.353,141.259,5,5,2,0,0,0,0,False,WINDOW_QUALITY_OK,29.0,29.0,0.0,0.0,0.8722,0.2756,0.1278,69.0,100.0,31.0,81.6,100.0,100.0,0.0,0.0,0.9633,0.9395,0.8987,4,6,2,54530.0,54530.0,54530.0,54530.0,0.0,0,0,0.0,,,95.62,95.62,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.45,0,1,1,0.55,0.2596,1.0,1.0,0.5,0,1,1,0.5,0.301,1.0,2026-01-20 23:59:59.999999999,2024-11-06 13:08:00,2026-01-20 10:53:17,440.453,True,54640.0,2025-08-18 12:08:19,20.0,155.494,9.0,False,54530.0,2025-12-16 13:33:50,29.0,35.435,0.0,True,9,20.0,True,13,2,3,13,2,15,0,0,0,0,0,0,0,0,13,0,3,0,6.75,0,-8.96756,3.8946,3.8946,155.494,9.0,15,0,0,3.8946,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;micro_wobble,days_eff=155 days_any=35 cyc_eff=9 hq_nr=13 total_nr=15 cens=0 lg_opp=3 opp=18 norm_anom=3.89 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.89, 15 no_response since last effective change (155d ago).",,True,True,True,False,False,False,False,False,9,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
FFEI-PF5PFHPB_ffei,2026-05-26,2026-04-26 23:59:59.999999999,2026-05-26 23:59:59.999999999,264,29.16,0.5,15.209,90.233,26,18,4,0,0,0,0,False,WINDOW_QUALITY_OK,53.0,60.0,7.0,7.202,0.5154,0.132,0.4846,33.0,100.0,67.0,46.0,97.0,100.0,0.0,0.0,0.7608,0.5972,0.5314,50,72,25,85080.0,84970.0,84970.0,85080.0,110.0,7,0,0.0,,,94.53,94.41,8,0,8,3,11,0,0,0,0,0,0,0,0,0,0,3.6,0,8,8,0.008373,2.0771,0.2485,0.2192,4.0,0,8,8,0.003906,2.4082,0.2485,2026-05-26 23:59:59.999999999,2025-09-16 14:12:25,2026-05-26 14:33:21,252.408,True,85190.0,2026-03-10 11:24:17,46.0,77.525,14.0,False,84970.0,2026-05-26 11:27:37,60.0,0.522,0.0,True,14,20.0,True,17,0,0,14,0,14,3,0,0,0,0,0,0,0,14,3,0,0,6.3,0,-8.36972,3.6349,3.6349,77.525,14.0,14,0,0,3.6349,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=78 days_any=1 cyc_eff=14 hq_nr=14 total_nr=14 cens=3 lg_opp=0 opp=17 norm_anom=3.63 conf_p=0.248 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.63, 14 no_response since last effective change (77d ago).",,True,False,True,False,False,False,False,False,48,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
X1FOLD16-TK_E28508,2023-10-13,2023-09-13 23:59:59.999999999,2023-10-13 23:59:59.999999999,157,29.556,0.5,5.687,399.539,8,4,3,0,0,0,0,False,WINDOW_QUALITY_OK,27.0,28.0,1.0,1.015,0.6864,0.0505,0.3136,49.0,100.0,51.0,84.0,97.0,100.0,0.0,0.0,0.9645,0.9451,0.7534,23,30,12,45950.0,45940.0,45940.0,45950.0,10.0,1,0,0.0,,,95.17,95.15,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2023-10-13 23:59:59.999999999,2023-04-26 18:27:48,2023-10-13 14:07:23,170.231,True,45990.0,2023-07-25 10:12:11,18.0,80.575,10.0,False,45940.0,2023-09-19 16:45:28,28.0,24.302,0.0,True,5,10.0,True,14,0,1,14,0,14,0,0,0,0,0,0,0,0,14,0,1,0,6.3,0,-8.36972,3.6349,3.6349,80.575,10.0,14,0,0,3.6349,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=81 days_any=24 cyc_eff=10 hq_nr=14 total_nr=14 cens=0 lg_opp=1 opp=15 norm_anom=3.63 conf_p=0.842 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.63, 14 no_response since last effective change (80d ago).",,True,False,True,False,False,False,False,False,51,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
CMORATAYA-MDFJZ_cmorataya,2025-12-20,2025-11-20 23:59:59.999999999,2025-12-20 23:59:59.999999999,351,29.622,0.5,13.451,70.382,24,20,6,0,0,0,0,False,WINDOW_QUALITY_OK,13.0,19.0,6.0,6.077,0.6589,0.1174,0.3411,20.0,100.0,80.0,37.5,99.0,100.0,0.0,0.0,0.848,0.7396,0.6179,55,75,28,76490.0,76420.0,76420.0,76490.0,70.0,6,0,0.0,,,101.99,101.89,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2025-12-20 23:59:59.999999999,2025-10-08 11:09:18,2025-12-20 16:19:39,73.535,True,76590.0,2025-10-09 15:14:03,4.0,72.365,15.0,False,76420.0,2025-12-09 16:38:29,19.0,11.307,0.0,True,15,20.0,True,13,0,0,13,0,13,0,0,0,1,0,0,0,0,13,0,0,0,5.85,0,-7.77188,3.3753,3.3753,72.365,15.0,13,0,0,3.3753,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=72 days_any=11 cyc_eff=15 hq_nr=13 total_nr=13 cens=0 lg_opp=0 opp=14 norm_anom=3.38 conf_p=0.585 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.38, 13 no_response since last effective change (72d ago).",,True,False,True,False,False,False,False,False,43,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
MOBILEPE-4HM087_MobilePE,2024-10-07,2024-09-07 23:59:59.999999999,2024-10-07 23:59:59.999999999,1843,29.554,0.495,0.509,44.192,2,2,1,0,0,0,0,False,WINDOW_QUALITY_OK,20.0,70.0,50.0,50.754,0.9945,0.2333,0.2372,2.0,100.0,98.0,81.0,96.0,100.0,0.0031,0.0031,0.9665,0.7141,0.538,14,378,143,54370.0,54370.0,54370.0,54370.0,0.0,0,0,0.0,,,95.39,95.39,12,0,12,14,26,0,0,0,0,0,0,1,0,0,1,5.85,0,13,13,0.000421,3.3753,0.05667,0.0433,6.5,0,13,13,0.000122,3.9134,0.05667,2024-10-07 23:59:59.999999999,2024-07-22 07:41:48,2024-10-07 13:41:59,77.679,True,54370.0,2024-07-22 07:41:48,16.0,77.679,54.0,False,54370.0,2024-07-22 07:41:48,16.0,77.679,54.0,False,0,0.0,False,27,0,0,13,0,13,14,0,0,1,0,0,0,0,13,14,0,0,5.85,0,-7.77188,3.3753,3.3753,77.679,54.0,13,0,0,3.3753,1,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like,days_eff=78 days_any=78 cyc_eff=54 hq_nr=13 total_nr=13 cens=14 lg_opp=0 opp=28 norm_anom=3.38 conf_p=0.0567 micro_only=False cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.38, 13 no_response since last effective change (77d ago).",,True,False,False,False,False,False,False,False,12,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
NILE_SVT,2026-05-29,2026-04-29 23:59:59.999999999,2026-05-29 23:59:59.999999999,304,29.108,0.5,14.769,143.596,22,16,4,0,0,0,0,False,WINDOW_QUALITY_OK,9.0,15.0,6.0,6.184,0.5451,0.2074,0.4549,16.0,100.0,84.0,49.0,96.0,100.0,0.0,0.0144,0.7047,0.5543,0.4413,73,95,37,58030.0,57960.0,57960.0,58030.0,70.0,6,0,0.0,,,100.05,99.93,5,1,5,1,7,0,0,0,0,0,0,0,0,0,0,2.25,0,5,5,0.050328,1.2982,0.48168,0.44777,2.5,0,5,5,0.03125,1.5051,0.48168,2026-05-29 23:59:59.999999999,2026-03-25 07:54:33,2026-05-29 07:29:46,65.67,True,58030.0,2026-03-25 07:54:33,1.0,65.67,14.0,False,57960.0,2026-05-28 10:33:10,15.0,1.56,0.0,True,6,20.0,True,13,1,0,12,1,13,1,0,0,0,0,0,0,0,12,1,0,0,5.85,0,-7.77188,3.3753,3.3753,65.67,14.0,13,0,0,3.3753,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=66 days_any=2 cyc_eff=14 hq_nr=12 total_nr=13 cens=1 lg_opp=0 opp=14 norm_anom=3.38 conf_p=0.482 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.38, 13 no_response since last effective change (65d ago).",,True,False,True,False,False,False,False,False,45,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
NMMILLER-62XHX6_nmmiller,2026-05-26,2026-04-26 23:59:59.999999999,2026-05-26 23:59:59.999999999,151,29.028,0.5,18.622,162.195,11,10,5,0,0,0,0,False,WINDOW_QUALITY_OK,8.0,12.0,4.0,4.134,0.6964,0.2064,0.3036,29.0,100.0,71.0,58.0,98.0,100.0,0.0,0.0,0.8073,0.6974,0.6255,32,42,16,59330.0,59280.0,59280.0,59330.0,50.0,4,0,0.0,,,98.88,98.8,5,0,5,3,8,0,0,0,0,0,0,0,0,0,0,2.7,0,6,6,0.027681,1.5578,0.39139,0.35882,3.0,0,6,6,0.015625,1.8062,0.39139,2026-05-26 23:59:59.999999999,2026-01-23 13:29:18,2026-05-26 13:16:36,123.438,True,59360.0,2026-01-27 13:21:43,5.0,119.443,7.0,False,59280.0,2026-05-26 10:42:43,12.0,0.554,0.0,True,7,20.0,True,16,0,0,13,0,13,3,0,0,0,0,0,0,0,13,3,0,0,5.85,0,-7.77188,3.3753,3.3753,119.443,7.0,13,0,0,3.3753,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=119 days_any=1 cyc_eff=7 hq_nr=13 total_nr=13 cens=3 lg_opp=0 opp=16 norm_anom=3.38 conf_p=0.391 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.38, 13 no_response since last effective change (119d ago).",,True,False,True,False,False,False,False,False,77,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
RTWALL-PF4JTB8S_rtwall,2024-07-26,2024-06-26 23:59:59.999999999,2024-07-26 23:59:59.999999999,600,28.988,0.5,6.408,21.911,33,4,0,0,0,0,0,False,WINDOW_QUALITY_OK,76.0,79.0,3.0,3.105,0.8633,0.0414,0.1367,45.0,100.0,55.0,86.0,100.0,100.0,0.0,0.0,0.9567,0.9341,0.8981,32,47,16,62200.0,62180.0,62180.0,62200.0,20.0,2,0,0.0,,,86.2,86.17,3,0,3,2,5,0,0,0,0,0,0,0,0,0,0,2.25,0,5,5,0.050328,1.2982,0.48168,0.44777,2.5,0,5,5,0.03125,1.5051,0.48168,2024-07-26 23:59:59.999999999,2023-10-12 10:53:15,2024-07-26 08:45:40,288.546,True,62280.0,2024-04-04 21:04:29,62.0,113.122,17.0,False,62180.0,2024-07-17 09:07:41,78.0,9.62,1.0,True,10,10.0,True,14,1,0,12,1,13,2,0,0,0,0,0,0,0,12,2,0,0,5.85,0,-7.77188,3.3753,3.3753,113.122,17.0,13,0,0,3.3753,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=113 days_any=10 cyc_eff=17 hq_nr=12 total_nr=13 cens=2 lg_opp=0 opp=15 norm_anom=3.38 conf_p=0.482 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.38, 13 no_response since last effective change (113d ago).",,True,False,True,False,False,False,False,False,23,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
SHIGE_TH1SVT,2024-12-23,2024-11-23 23:59:59.999999999,2024-12-23 23:59:59.999999999,144,28.086,0.485,9.332,320.474,16,3,3,0,0,0,0,False,WINDOW_QUALITY_OK,104.0,108.0,4.0,4.273,0.3424,0.174,0.6576,26.0,100.0,74.0,31.0,85.5,100.0,0.0,0.0,0.6077,0.4858,0.3397,39,49,20,59650.0,59600.0,59600.0,59650.0,50.0,4,0,0.0,,,104.59,104.51,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2024-12-23 23:59:59.999999999,2024-02-08 13:04:39,2024-12-23 11:05:26,319.455,True,59760.0,2024-09-17 17:52:56,94.0,97.255,14.0,False,59600.0,2024-12-09 13:22:51,108.0,14.442,0.0,True,14,20.0,True,12,1,0,12,1,13,0,0,0,0,0,0,0,0,12,0,0,0,5.85,0,-7.77188,3.3753,3.3753,97.255,14.0,13,0,0,3.3753,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=97 days_any=14 cyc_eff=14 hq_nr=12 total_nr=13 cens=0 lg_opp=0 opp=13 norm_anom=3.38 conf_p=0.585 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.38, 13 no_response since last effective change (97d ago).",,True,False,True,False,False,False,False,False,50,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
AGEORGE3-4SA7W2_ageorge3,2024-10-24,2024-09-24 23:59:59.999999999,2024-10-24 23:59:59.999999999,440,28.978,0.5,6.953,68.783,27,11,5,0,0,0,0,False,WINDOW_QUALITY_OK,19.0,21.0,2.0,2.071,0.8619,0.0307,0.1381,17.0,100.0,83.0,72.0,100.0,100.0,0.0,0.0003,0.864,0.8436,0.7944,28,35,14,55110.0,55110.0,55110.0,55110.0,0.0,0,0,0.0,,,100.69,100.69,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0.45,0,1,1,0.55,0.2596,1.0,1.0,0.5,0,1,1,0.5,0.301,1.0,2024-10-24 23:59:59.999999999,2024-04-03 11:59:17,2024-10-24 09:00:42,204.5,True,55110.0,2024-04-21 23:20:38,8.0,186.027,13.0,False,55110.0,2024-04-21 23:20:38,8.0,186.027,13.0,False,0,0.0,False,13,0,1,11,0,11,2,0,0,0,0,0,0,0,11,2,1,0,4.95,0,-6.57621,2.856,2.856,186.027,13.0,11,0,0,2.856,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like,days_eff=186 days_any=186 cyc_eff=13 hq_nr=11 total_nr=11 cens=2 lg_opp=1 opp=14 norm_anom=2.86 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.86, 11 no_response since last effective change (186d ago).",,True,True,False,False,False,False,False,False,95,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
DAVID_dcosby,2026-05-26,2026-04-26 23:59:59.999999999,2026-05-26 23:59:59.999999999,868,29.149,0.5,2.125,29.824,16,7,2,0,0,0,0,False,WINDOW_QUALITY_OK,60.0,68.0,8.0,8.234,0.8281,0.1497,0.1719,33.0,100.0,67.0,75.0,99.0,100.0,0.0,0.0,0.9575,0.8757,0.7507,152,193,76,56770.0,56680.0,56680.0,56770.0,90.0,8,0,0.0,,,97.88,97.72,3,1,3,2,6,0,0,0,0,0,0,0,0,0,0,1.35,0,3,3,0.166375,0.7789,0.70435,0.67541,1.5,0,3,3,0.125,0.9031,0.70435,2026-05-26 23:59:59.999999999,2025-02-25 11:04:32,2026-05-26 11:06:41,455.539,True,56890.0,2026-02-26 12:40:39,50.0,89.472,18.0,False,56680.0,2026-05-25 11:08:10,68.0,1.536,0.0,True,18,20.0,True,13,0,2,11,0,11,2,0,0,0,0,0,0,0,11,2,2,0,4.95,0,-6.57621,2.856,2.856,89.472,18.0,11,0,0,2.856,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=89 days_any=2 cyc_eff=18 hq_nr=11 total_nr=11 cens=2 lg_opp=2 opp=15 norm_anom=2.86 conf_p=0.704 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.86, 11 no_response since last effective change (89d ago).",,True,False,True,False,False,False,False,False,60,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
DESKTOP-8L6GNCN_Winson_Chiu,2025-09-15,2025-08-16 23:59:59.999999999,2025-09-15 23:59:59.999999999,684,29.173,0.5,1.487,57.847,21,8,4,0,0,0,0,False,WINDOW_QUALITY_OK,60.0,68.0,8.0,8.227,0.702,0.0833,0.3007,2.0,100.0,98.0,35.0,97.0,100.0,0.0141,0.0211,0.8034,0.7325,0.6762,64,84,31,56620.0,56510.0,56510.0,56620.0,110.0,10,0,0.0,,,97.62,97.43,6,0,6,3,9,0,0,0,0,0,0,1,0,0,1,3.15,0,7,7,0.015224,1.8175,0.31582,0.28541,3.5,0,7,7,0.007813,2.1072,0.31582,2025-09-15 23:59:59.999999999,2025-01-09 21:02:44,2025-09-15 08:47:11,249.123,True,56750.0,2025-01-09 21:02:44,54.0,249.123,14.0,False,56510.0,2025-09-11 18:01:31,68.0,4.249,0.0,True,21,20.0,True,13,1,0,10,1,11,3,0,0,1,0,0,0,0,10,3,0,0,4.95,0,-6.57621,2.856,2.856,249.123,14.0,11,0,0,2.856,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=249 days_any=4 cyc_eff=14 hq_nr=10 total_nr=11 cens=3 lg_opp=0 opp=15 norm_anom=2.86 conf_p=0.316 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.86, 11 no_response since last effective change (249d ago).",,True,False,True,False,False,False,False,False,35,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
HHUDELSON-B0WN2_hhudelson,2026-06-01,2026-05-02 23:59:59.999999999,2026-06-01 23:59:59.999999999,473,28.3,0.5,7.004,78.631,28,6,4,0,0,0,0,False,WINDOW_QUALITY_OK,105.0,109.0,4.0,4.24,0.7174,0.0845,0.2826,52.0,100.0,48.0,81.0,100.0,100.0,0.0,0.0,0.9606,0.8748,0.8136,42,62,21,72840.0,72770.0,72770.0,72840.0,70.0,4,0,0.0,,,80.93,80.86,4,0,4,2,6,0,0,0,0,0,0,0,0,0,0,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2026-06-01 23:59:59.999999999,2024-05-06 14:29:03,2026-06-01 14:46:29,756.396,True,72900.0,2026-03-30 09:12:52,101.0,63.616,8.0,False,72770.0,2026-05-29 07:57:35,109.0,3.668,0.0,True,8,20.0,True,13,0,0,11,0,11,2,0,0,0,0,0,0,0,11,2,0,0,4.95,0,-6.57621,2.856,2.856,63.616,8.0,11,0,0,2.856,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=64 days_any=4 cyc_eff=8 hq_nr=11 total_nr=11 cens=2 lg_opp=0 opp=13 norm_anom=2.86 conf_p=0.585 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.86, 11 no_response since last effective change (63d ago).",,True,False,True,False,False,False,False,False,34,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
