anchor,delay_h
start,34.17805555555555
start,43.49527777777778
start,0.0
start,4.301388888888889
start,8.338611111111112
start,3.528611111111111
start,42.941944444444445
start,33.649166666666666
start,17.608055555555556
start,0.0
start,1.9705555555555556
start,0.0
start,24.025833333333335
start,14.1
start,47.074444444444445
start,0.0
start,78.93638888888889
start,56.41027777777778
start,26.110277777777778
start,30.679166666666667
start,12.078333333333333
start,101.91083333333333
start,3.821111111111111
start,1.0
start,25.358055555555556
start,1.0
start,163.90777777777777
start,1.2333333333333334
start,56.77638888888889
start,162.64944444444444
start,42.83416666666667
start,0.0
start,0.0
start,28.538055555555555
start,6.0055555555555555
start,166.9036111111111
start,29.37388888888889
start,31.228055555555557
start,14.86138888888889
start,149.02194444444444
start,71.9325
start,61.10666666666667
start,71.87666666666667
start,31.517777777777777
start,46.24777777777778
start,82.90416666666667
start,21.6925
start,97.31944444444444
start,6.135833333333333
start,86.60166666666667
start,116.32111111111111
start,111.18416666666667
start,20.39
start,12.331666666666667
start,38.06111111111111
start,0.0
start,38.15638888888889
start,112.91388888888889
start,16.525277777777777
start,29.531388888888888
start,26.964444444444446
start,120.38027777777778
start,96.67138888888888
start,9.131666666666666
start,1.5
start,6.566666666666666
start,1.0
start,1.0
start,18.948888888888888
start,12.369722222222222
start,15.905555555555555
start,13.774722222222222
start,43.169444444444444
start,18.270833333333332
start,0.0
start,6.597777777777778
start,0.0
start,2.737222222222222
start,16.587222222222223
start,27.96638888888889
start,139.76388888888889
start,116.03333333333333
start,73.85222222222222
start,32.05166666666667
start,0.6933333333333334
start,12.891111111111112
start,94.28055555555555
start,73.1775
start,0.0
start,86.30666666666667
start,59.13805555555555
start,45.73305555555555
start,38.50388888888889
start,21.233055555555556
start,4.5
start,98.91694444444444
start,15.397222222222222
start,0.5
start,7.778333333333333
start,4.671111111111111
start,1.6630555555555555
start,139.96555555555557
start,77.22027777777778
start,1.0
start,1.0172222222222222
start,3.231388888888889
start,1.4347222222222222
start,8.5
start,2.5505555555555555
start,2.0
start,0.5
start,136.00861111111112
start,1.0
start,20.334722222222222
start,0.5
start,1.0
start,31.125833333333333
start,16.74972222222222
start,3.0
start,7.9494444444444445
start,1.0
start,30.82111111111111
start,2.5
start,4.0
start,8.64638888888889
start,1.058888888888889
start,0.0
start,75.62638888888888
start,0.0
start,0.5
start,6.485555555555556
start,25.113333333333333
start,0.8091666666666667
start,46.82472222222222
start,10.880555555555556
start,90.755
start,160.13777777777779
start,1.0
start,144.4752777777778
start,117.18055555555556
start,5.6275
start,14.381944444444445
start,35.96388888888889
start,19.16
start,13.297222222222222
start,9.337222222222222
start,21.390555555555554
start,0.0
start,96.84027777777777
start,90.69833333333334
start,10.500277777777777
start,167.75805555555556
start,21.523611111111112
start,1.0
start,20.751944444444444
start,125.47833333333334
start,51.2475
start,19.38722222222222
start,1.5
start,17.110555555555557
start,1.5
start,158.1161111111111
start,9.286666666666667
start,6.0
start,6.5
start,8.590833333333334
start,50.3575
start,22.515833333333333
start,11.304722222222223
start,147.21694444444444
start,30.85611111111111
start,57.6025
start,68.84222222222222
start,95.37138888888889
start,10.4675
start,17.66777777777778
start,39.170833333333334
start,87.63416666666667
start,0.0
start,46.10638888888889
start,35.83
start,44.68388888888889
start,19.912777777777777
start,16.683333333333334
start,5.526111111111111
start,26.685277777777777
start,15.463888888888889
start,73.75583333333333
start,43.355555555555554
start,39.65611111111111
start,31.400555555555556
start,0.0
start,42.666111111111114
start,15.495833333333334
start,29.691111111111113
start,0.0
start,0.0
start,4.994166666666667
start,82.43888888888888
start,50.57222222222222
start,1.0
start,2.5325
start,1.0
start,0.0
start,0.0
start,73.72555555555556
start,53.408611111111114
start,3.318611111111111
start,80.23138888888889
start,1.0
start,0.0
start,79.35444444444444
start,115.3
start,53.66361111111111
start,24.871388888888887
start,0.9272222222222222
start,0.5511111111111111
start,116.20861111111111
start,65.55027777777778
start,37.8825
start,60.90361111111111
start,33.41111111111111
start,0.8869444444444444
start,1.0
start,22.499166666666667
start,1.0
start,49.36805555555556
start,0.0
start,61.78333333333333
start,25.083055555555557
start,17.85527777777778
start,23.503611111111113
start,95.66722222222222
start,73.56055555555555
start,46.521388888888886
start,93.37416666666667
start,85.2863888888889
start,42.5175
start,1.0
start,0.0
start,85.38666666666667
start,0.0
start,27.34638888888889
start,26.577222222222222
start,0.0
start,17.299722222222222
start,46.40111111111111
start,21.5
start,47.0
start,1.0
start,24.519166666666667
start,1.0
start,42.39472222222222
start,20.89527777777778
start,16.788611111111113
start,1.0
start,118.085
start,0.0
start,132.02333333333334
start,125.49638888888889
start,11.243055555555555
start,1.0
start,24.189166666666665
start,17.432777777777776
